Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAge,IsRemodeled,TotalLivingArea,BsmtFinType1_ord,BsmtFinType2_ord,FinishedBsmtSF,FinishedBsmtRatio,OverallQC,QualCondGap,TotalPorchSF,HasPorch,HasDeck,HasPool,HasFireplace,HasAlley,IsPavedStreet,SaleSeason,TotalBath,RoomDensity,HasGarage,GarageAge,GarageAreaPerCar,GarageQual_ord,GarageCond_ord,GarageQC,HasMasVnr,LotShapeRatio
376,30,RL,65.0,10020,Pave,None,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,350.0,Unf,0.0,333,683.0,GasA,Gd,N,FuseA,904,0,0,904,1.0,0.0,0,1,1,1,Fa,4,Maj1,0,None,None,,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,2009,WD,Normal,61000.0,87,59,1,1587.0,4.0,1.0,350.0,0.5116959064327485,1,0,0,0,0,0,0,0,1,Spring,1.5,180.8,0,0.0,0.0,0,0,0,0,0.6429281119119615
377,85,RL,57.0,8846,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,298.0,Unf,0.0,572,870.0,GasA,Ex,Y,SBrkr,914,0,0,914,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1998.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,148000.0,10,10,0,1784.0,6.0,1.0,298.0,0.3421354764638347,25,0,0,0,0,0,0,0,1,Summer,1.0,152.33333333333334,1,8.0,192.0,3,3,9,0,0.5996643366363525
378,60,FV,102.0,11143,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580,1580.0,GasA,Ex,Y,SBrkr,1580,886,0,2466,0.0,0.0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,610.0,TA,TA,Y,159,214,0,0,0,0,None,None,None,0,12,2007,WD,Normal,340000.0,3,2,1,4046.0,1.0,1.0,0.0,0.0,40,3,214,1,1,0,1,0,1,Winter,3.0,274.0,1,3.0,203.33333333333334,3,3,9,0,0.9572035310539926
379,20,RL,88.0,11394,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1445.0,Unf,0.0,411,1856.0,GasA,Ex,Y,SBrkr,1856,0,0,1856,1.0,0.0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3.0,834.0,TA,TA,Y,113,0,0,0,0,0,None,None,None,0,6,2010,New,Partial,394432.0,0,0,0,3712.0,6.0,1.0,1445.0,0.7781367797522887,18,7,0,0,1,0,1,0,1,Summer,2.5,206.22222222222223,1,0.0,208.5,3,3,9,1,0.816760813641622
380,60,RL,60.0,8123,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982,982.0,GasA,Ex,Y,SBrkr,1007,793,0,1800,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,463.0,TA,TA,Y,100,63,0,0,0,0,None,None,None,0,6,2009,WD,Normal,179000.0,9,9,0,2782.0,1.0,1.0,0.0,0.0,30,1,63,1,1,0,1,0,1,Summer,2.5,225.0,1,9.0,154.33333333333334,3,3,9,1,0.6584167978321837
381,50,RL,50.0,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,218.0,Unf,0.0,808,1026.0,GasA,TA,Y,SBrkr,1026,665,0,1691,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Detchd,1924.0,Unf,1.0,308.0,TA,TA,Y,0,0,242,0,0,0,None,None,None,0,5,2010,WD,Normal,127000.0,86,60,1,2717.0,2.0,1.0,218.0,0.21226874391431352,30,-1,242,1,0,0,1,1,1,Spring,2.0,241.57142857142858,1,86.0,154.0,3,3,9,0,0.697246230432634
382,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293,1293.0,GasA,Ex,Y,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,572.0,TA,TA,Y,216,121,0,0,0,0,None,None,None,0,8,2006,New,Partial,187750.0,0,0,0,2594.0,1.0,1.0,0.0,0.0,35,2,121,1,1,0,1,1,1,Summer,3.0,216.83333333333334,1,0.0,190.66666666666666,3,3,9,0,0.69887051320227
383,60,RL,79.0,9245,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,939,939.0,GasA,Ex,Y,SBrkr,939,858,0,1797,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2006.0,RFn,2.0,639.0,TA,TA,Y,144,53,0,0,0,0,None,None,None,0,4,2007,WD,Normal,213500.0,1,1,0,2736.0,1.0,1.0,0.0,0.0,35,2,53,1,1,0,0,0,1,Spring,2.5,199.66666666666666,1,1.0,213.0,3,3,9,0,0.813167775807744
384,45,RH,60.0,9000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,784,784.0,GasA,TA,N,FuseA,784,0,0,784,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1950.0,Unf,2.0,360.0,Fa,Fa,N,0,0,91,0,0,0,None,None,None,0,10,2009,WD,Normal,76000.0,81,59,1,1568.0,1.0,1.0,0.0,0.0,18,3,91,1,0,0,0,0,1,Fall,1.0,130.66666666666666,1,59.0,120.0,2,2,4,0,0.6258584051898081
385,60,RL,80.5,53107,Pave,None,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0.0,595,1580.0,GasA,Ex,Y,SBrkr,1079,874,0,1953,1.0,0.0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,1992.0,Fin,2.0,501.0,TA,TA,Y,216,231,0,0,0,0,None,None,None,0,6,2007,WD,Normal,240000.0,15,15,0,3533.0,6.0,1.0,985.0,0.6230234029095509,30,1,231,1,1,0,1,0,1,Summer,3.5,195.3,1,15.0,167.0,3,3,9,0,0.3478079620318822
386,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1232,1256.0,GasA,Ex,Y,SBrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2.0,430.0,TA,TA,Y,146,20,0,0,144,0,None,None,None,0,4,2010,WD,Normal,192000.0,6,5,1,2525.0,6.0,1.0,24.0,0.01909307875894988,40,3,164,1,1,0,1,0,1,Spring,2.0,181.28571428571428,1,6.0,143.33333333333334,3,3,9,1,0.7490086204028036
387,50,RL,58.0,8410,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,658,658.0,GasA,TA,Y,SBrkr,658,526,0,1184,0.0,0.0,1,0,5,1,TA,8,Typ,0,None,None,,None,0.0,0.0,None,None,N,0,151,0,0,0,0,None,None,None,0,5,2006,WD,AdjLand,81000.0,96,10,1,1842.0,1.0,1.0,0.0,0.0,15,2,151,1,0,0,0,0,1,Spring,1.0,131.55555555555554,0,0.0,0.0,0,0,0,0,0.6256333719114299
388,80,RL,72.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,631.0,Unf,0.0,410,1041.0,GasA,Ex,Y,SBrkr,1125,0,0,1125,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,1.0,352.0,TA,TA,Y,296,0,0,0,0,0,None,GdWo,None,0,10,2009,WD,Abnorml,125000.0,33,33,0,2166.0,5.0,1.0,631.0,0.6055662188099808,36,0,0,0,1,0,1,0,1,Fall,2.0,160.71428571428572,1,32.0,176.0,3,3,9,1,0.8386446158427241
389,20,RL,93.0,9382,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1468,1468.0,GasA,Ex,Y,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,120,25,0,0,0,0,None,None,None,0,7,2008,WD,Normal,191000.0,9,8,1,2947.0,1.0,1.0,0.0,0.0,35,2,25,1,1,0,0,0,1,Summer,2.0,211.28571428571428,1,9.0,192.33333333333334,3,3,9,1,0.950330178252248
390,60,RL,96.0,12474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,0.0,402,1682.0,GasA,Ex,Y,SBrkr,1742,590,0,2332,1.0,0.0,2,1,3,1,Ex,9,Typ,1,Ex,BuiltIn,2008.0,Fin,3.0,846.0,TA,TA,Y,196,134,0,0,0,0,None,None,None,0,8,2008,New,Partial,426000.0,1,0,1,4014.0,6.0,1.0,1280.0,0.7605466428995841,50,5,134,1,1,0,1,0,1,Summer,3.5,233.2,1,0.0,211.5,3,3,9,1,0.8519167826614368
391,50,RL,50.0,8405,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Gd,No,Rec,241.0,BLQ,391.0,229,861.0,GasA,Ex,Y,SBrkr,961,406,0,1367,1.0,0.0,1,0,4,1,TA,7,Typ,0,None,Detchd,1978.0,Unf,1.0,384.0,TA,TA,Y,0,130,112,0,0,0,None,MnPrv,None,0,4,2008,WD,Normal,119000.0,108,58,1,2228.0,3.0,4.0,632.0,0.7331786542923434,40,-3,242,1,0,0,0,1,1,Spring,2.0,170.875,1,30.0,192.0,3,3,9,0,0.5394977812796964
392,60,RL,71.0,12209,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,114,804.0,GasA,Ex,Y,SBrkr,804,1157,0,1961,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,None,None,None,0,6,2009,WD,Normal,215000.0,8,7,1,2765.0,5.0,1.0,690.0,0.8571428571428571,30,1,192,1,1,0,1,0,1,Summer,3.5,245.125,1,8.0,186.66666666666666,3,3,9,0,0.6368036046863723
393,20,RL,73.0,8339,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0,0.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1959.0,RFn,1.0,294.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,Shed,1200,7,2007,WD,Normal,106500.0,48,48,0,882.0,,,0.0,0.0,35,-2,0,0,0,0,0,0,1,Summer,1.0,147.0,1,48.0,147.0,3,3,9,0,0.7907439606116429
394,30,RL,51.0,7446,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0.0,522,788.0,GasA,TA,Y,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,TA,4,Typ,2,TA,None,,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,GdWo,None,0,4,2006,WD,Abnorml,100000.0,65,56,1,1576.0,3.0,1.0,266.0,0.33713561470215464,20,-1,0,0,0,0,1,0,1,Spring,1.0,157.6,0,0.0,0.0,0,0,0,0,0.5842579729993477
395,50,RL,60.0,10134,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735,735.0,GasA,Gd,Y,FuseA,735,299,0,1034,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,39,0,0,0,0,None,None,None,0,7,2007,WD,Normal,109000.0,67,57,1,1769.0,1.0,1.0,0.0,0.0,30,-1,39,1,0,0,0,0,1,Summer,1.0,172.33333333333334,1,67.0,120.0,3,3,9,0,0.5901575273662791
396,20,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,739.0,Unf,0.0,405,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1956.0,Unf,1.0,596.0,TA,TA,Y,44,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,129000.0,54,54,0,2288.0,4.0,1.0,739.0,0.645414847161572,30,-1,0,0,1,0,0,0,1,Summer,2.0,163.42857142857142,1,54.0,298.0,3,3,9,0,0.6880398295304256
397,20,RL,60.0,7200,Pave,None,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,777.0,Unf,0.0,117,894.0,GasA,TA,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,2,1,TA,6,Typ,0,None,Detchd,1985.0,RFn,2.0,600.0,TA,TA,Y,215,0,0,0,0,0,None,None,None,0,9,2009,WD,Normal,123000.0,37,37,0,1788.0,3.0,1.0,777.0,0.8681564245810056,25,0,0,0,1,0,0,0,1,Fall,1.0,127.71428571428571,1,24.0,200.0,3,3,9,0,0.69887051320227
398,60,RL,69.0,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,TA,TA,CBlock,TA,TA,No,ALQ,540.0,Unf,0.0,324,864.0,GasA,TA,Y,SBrkr,876,936,0,1812,0.0,0.0,2,0,4,1,TA,8,Typ,1,TA,Attchd,1962.0,RFn,1.0,264.0,TA,TA,Y,0,168,0,0,0,0,None,None,None,0,7,2007,WD,Normal,169500.0,45,45,0,2676.0,5.0,1.0,540.0,0.6242774566473989,25,0,168,1,0,0,1,0,1,Summer,2.0,201.33333333333334,1,45.0,132.0,3,3,9,1,0.7830177649277063
399,30,RM,60.0,8967,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Fa,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,961,961.0,GasA,Gd,Y,Mix,1077,0,0,1077,0.0,0.0,1,0,2,1,TA,6,Maj2,0,None,Detchd,1920.0,Unf,1.0,338.0,Po,Po,N,0,0,0,0,0,0,None,None,None,0,11,2007,WD,Abnorml,67000.0,87,57,1,2038.0,1.0,1.0,0.0,0.0,10,3,0,0,0,0,0,0,1,Fall,1.0,153.85714285714286,1,87.0,169.0,1,1,1,0,0.6269969538876697
400,60,FV,65.0,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,Gd,TA,PConc,Gd,TA,No,GLQ,812.0,Unf,0.0,280,1092.0,GasA,Ex,Y,SBrkr,1112,438,0,1550,1.0,0.0,2,0,2,1,Gd,7,Typ,0,None,Attchd,2007.0,Fin,2.0,438.0,TA,TA,Y,0,168,0,0,0,0,None,None,None,0,10,2009,WD,Normal,241000.0,3,2,1,2642.0,6.0,1.0,812.0,0.7429094236047575,35,2,168,1,0,0,0,0,1,Fall,3.0,193.75,1,2.0,146.0,3,3,9,1,0.7131980333122825
401,120,RL,38.0,14963,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,786.0,Unf,0.0,474,1260.0,GasA,Ex,Y,SBrkr,1288,0,0,1288,1.0,0.0,1,1,1,1,Ex,4,Typ,2,Gd,Attchd,1996.0,Fin,2.0,500.0,TA,TA,Y,120,30,0,0,224,0,None,None,None,0,12,2008,WD,Normal,245500.0,12,12,0,2548.0,6.0,1.0,786.0,0.6233148295003965,40,3,254,1,1,0,1,0,1,Winter,2.5,257.6,1,12.0,166.66666666666666,3,3,9,0,0.30813307019803815
402,20,RL,65.0,8767,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1286,1310.0,GasA,Ex,Y,SBrkr,1310,0,0,1310,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,New,Partial,164990.0,1,1,0,2620.0,6.0,1.0,24.0,0.018306636155606407,35,2,0,0,0,0,1,0,1,Summer,2.0,187.14285714285714,1,1.0,133.33333333333334,3,3,9,0,0.6868693658314967
403,30,RL,60.0,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672,672.0,GasA,Ex,Y,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1940.0,Unf,1.0,240.0,TA,TA,N,168,0,0,0,0,0,None,GdPrv,None,0,8,2008,WD,Normal,108000.0,68,11,1,1344.0,1.0,1.0,0.0,0.0,40,-3,0,0,1,0,0,0,1,Summer,1.0,134.4,1,68.0,120.0,3,3,9,0,0.5882638457708841
404,60,RL,93.0,12090,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141,1141.0,GasA,Gd,Y,SBrkr,1165,1098,0,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,420.0,TA,TA,Y,144,123,0,0,0,0,None,None,None,0,7,2006,WD,Abnorml,258000.0,8,8,0,3404.0,1.0,1.0,0.0,0.0,40,3,123,1,1,0,1,0,1,Summer,2.5,205.72727272727272,1,8.0,140.0,3,3,9,1,0.838181144305416
405,60,RL,64.0,10364,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806,806.0,GasA,Gd,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,373.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,5,2007,WD,Normal,168000.0,12,11,1,2378.0,1.0,1.0,0.0,0.0,30,1,40,1,0,0,1,0,1,Spring,2.5,196.5,1,12.0,124.33333333333333,3,3,9,0,0.6225454883164817
406,20,RL,72.0,9991,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1116.0,Unf,0.0,165,1281.0,GasA,Ex,Y,SBrkr,1620,0,0,1620,1.0,0.0,2,0,3,1,TA,8,Min1,1,TA,Attchd,1993.0,Unf,2.0,490.0,TA,TA,Y,120,78,0,0,0,0,None,GdWo,None,0,6,2009,WD,Normal,150000.0,33,16,1,2901.0,4.0,1.0,1116.0,0.8705148205928237,16,0,78,1,1,0,1,0,1,Summer,3.0,180.0,1,16.0,163.33333333333334,3,3,9,0,0.7131891161833599
407,50,RL,51.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1064,1064.0,GasA,Ex,Y,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,TA,6,Maj2,0,None,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2008,WD,Normal,115000.0,72,58,1,2230.0,1.0,1.0,0.0,0.0,30,1,0,0,0,0,0,0,1,Spring,1.0,234.14285714285714,1,72.0,120.0,3,3,9,0,0.4933643885833046
408,70,RL,63.0,15576,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,840,840.0,GasA,Ex,Y,SBrkr,840,840,0,1680,0.0,0.0,2,0,4,1,TA,8,Typ,0,None,Attchd,1960.0,Unf,1.0,308.0,TA,TA,Y,0,0,160,0,0,0,None,None,None,0,3,2008,WD,Normal,177000.0,93,32,1,2520.0,1.0,1.0,0.0,0.0,42,-1,160,1,0,0,0,0,1,Spring,2.0,186.66666666666666,1,48.0,154.0,3,3,9,0,0.5007796021803299
409,60,RL,109.0,14154,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1063,1063.0,GasA,Ex,Y,SBrkr,1071,1101,0,2172,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,TA,Y,192,62,0,0,0,0,None,None,None,0,8,2007,New,Partial,280000.0,1,1,0,3235.0,1.0,1.0,0.0,0.0,35,2,62,1,1,0,1,0,1,Summer,2.5,217.2,1,1.0,236.75,3,3,9,1,0.908556046164762
410,60,FV,85.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789.0,Unf,0.0,245,1034.0,GasA,Ex,Y,SBrkr,1050,1028,0,2078,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,0,None,None,None,0,4,2008,New,Partial,339750.0,1,0,1,3112.0,6.0,1.0,789.0,0.7623188405797101,40,3,102,1,0,0,1,0,1,Spring,3.5,230.88888888888889,1,0.0,209.0,3,3,9,1,0.8101175218632535
411,20,RL,68.0,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1276,1276.0,GasA,TA,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,TA,5,Mod,0,None,Attchd,1958.0,Unf,1.0,350.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,6,2009,COD,Abnorml,60000.0,51,51,0,2552.0,1.0,1.0,0.0,0.0,15,2,0,0,0,0,0,0,1,Summer,1.0,212.66666666666666,1,51.0,175.0,3,3,9,0,0.6880398295304256
